,track name,artist,popularity,track id,energy,liveness,tempo,speechiness,acousticness,instrumentalness,danceability,key,duration_ms,loudness,valence,mode,uri
120,Fireproof,The National,50,64zdnlftDUEpPQbOut0sV2,0.472,0.114,115.978,0.0357,0.96,0.00916,0.481,3,178107,-10.54,0.311,0,spotify:track:64zdnlftDUEpPQbOut0sV2
121,With Light and with Love,Woods,27,6QDzA9wOCaF3cOFd5QRvIc,0.917,0.657,136.046,0.0518,0.00109,0.669,0.427,9,546900,-5.999,0.455,0,spotify:track:6QDzA9wOCaF3cOFd5QRvIc
122,Space Song,Beach House,49,1ujxjsoNvh4XgS2fUNwkZ2,0.79,0.144,147.073,0.0293,0.218,0.125,0.509,0,320467,-7.105,0.625,0,spotify:track:1ujxjsoNvh4XgS2fUNwkZ2
123,Cherry,Chromatics,55,66A20vw98rh2yQM5P5EoIF,0.784,0.175,108.245,0.0354,0.0338,0.233,0.656,7,271952,-6.389,0.802,0,spotify:track:66A20vw98rh2yQM5P5EoIF
124,Into The Black,Chromatics,56,6NQfUZb5VummNR8rozb8Ic,0.383,0.079,109.008,0.0268,0.961,0.44,0.614,9,322994,-8.763,0.133,0,spotify:track:6NQfUZb5VummNR8rozb8Ic
125,Kaputt,Destroyer,41,7N2eSgv5SX4kdU6dVD80HF,0.721,0.169,109.967,0.0341,0.0755,0.121,0.647,4,377973,-8.918,0.546,1,spotify:track:7N2eSgv5SX4kdU6dVD80HF
126,Sugaree,Various Artists,49,2rKVo2Gl8CrLlFxMu40zCX,0.883,0.178,174.014,0.101,0.0126,0.235,0.304,4,299720,-6.25,0.718,1,spotify:track:2rKVo2Gl8CrLlFxMu40zCX
127,Talking Backwards,Real Estate,56,0ZwlxoHAnvkCRjsOrHAleU,0.875,0.169,150.782,0.0301,0.0299,0.823,0.408,5,187733,-6.036,0.56,1,spotify:track:0ZwlxoHAnvkCRjsOrHAleU
128,Myth,Beach House,56,0agBriTy7L5vFjeFT4qXr9,0.733,0.169,142.008,0.0292,0.0369,0.0425,0.448,3,258653,-6.238,0.407,1,spotify:track:0agBriTy7L5vFjeFT4qXr9
129,Wakin on a Pretty Day,Kurt Vile,55,3cSlU4ZH4wzb5pM7wI1k3f,0.782,0.265,101.698,0.0358,0.0472,0.748,0.379,11,570733,-8.163,0.549,1,spotify:track:3cSlU4ZH4wzb5pM7wI1k3f
130,Just a Ride,Peace,19,2rejoqXDLyPQqv7Zfqx2Vr,0.523,0.345,118.149,0.0285,0.357,0.0,0.661,2,154893,-5.089,0.363,1,spotify:track:2rejoqXDLyPQqv7Zfqx2Vr
131,Shotgun Hallelujah,Peace,22,5DYFtcQJtouRUNFLiRHuBx,0.931,0.129,132.58,0.158,0.00849,1.39e-05,0.494,2,254987,-3.974,0.383,1,spotify:track:5DYFtcQJtouRUNFLiRHuBx
132,Magnificent,Peace,23,0ltveIgS1TTOV02iuOqdLS,0.906,0.181,182.049,0.0394,0.00186,0.176,0.381,0,182040,-5.0,0.277,1,spotify:track:0ltveIgS1TTOV02iuOqdLS
133,Power,Peace,27,2QszJUiPUPlKfexpkNkd38,0.9,0.343,100.034,0.0703,0.0269,0.000405,0.543,11,181747,-3.707,0.754,0,spotify:track:2QszJUiPUPlKfexpkNkd38
134,From Under Liquid Glass,Peace,34,4BIoeKuY04OxcGzAqXTHaM,0.668,0.12,102.184,0.0268,0.126,0.000195,0.534,4,280613,-5.072,0.377,1,spotify:track:4BIoeKuY04OxcGzAqXTHaM
135,You Don't Walk Away From Love,Peace,30,7waBKCgJS8eWNLiI7an9Ku,0.712,0.0789,97.984,0.034,0.0255,1.91e-06,0.637,2,178040,-4.06,0.802,1,spotify:track:7waBKCgJS8eWNLiI7an9Ku
136,Silverlined,Peace,23,5nlvwvQE8cK9DdH96ep3mZ,0.748,0.132,160.082,0.0715,0.422,0.0,0.475,2,213293,-5.649,0.291,1,spotify:track:5nlvwvQE8cK9DdH96ep3mZ
137,Arms,The Paper Kites,58,5gQVrN1QvJ6YoVDnsTfb6g,0.141,0.118,149.888,0.0337,0.932,0.0898,0.41,2,203560,-18.564,0.24,1,spotify:track:5gQVrN1QvJ6YoVDnsTfb6g
138,Dune Wind,Palace Winter,24,7lKojTBkjn1bf8JEW0CIKE,0.914,0.288,86.028,0.055,0.139,0.881,0.436,8,375301,-4.566,0.362,1,spotify:track:7lKojTBkjn1bf8JEW0CIKE
139,"Woke in the Night, the Phone Was Ringing",Palace Winter,17,2DoAUg1ylfR1wRiQXzIJ44,0.548,0.0996,140.573,0.0246,0.35,0.392,0.615,5,350249,-5.457,0.265,1,spotify:track:2DoAUg1ylfR1wRiQXzIJ44
140,H.W. Running,Palace Winter,20,1YyEQM3Fj2Tj9zDx9v41vz,0.768,0.106,180.984,0.0528,0.00122,0.00741,0.465,7,256500,-5.332,0.344,1,spotify:track:1YyEQM3Fj2Tj9zDx9v41vz
141,Take Shelter,Palace Winter,27,3ZRTpepCpRXt5BLam0qOpO,0.611,0.129,79.97,0.0252,0.00792,3.51e-05,0.472,9,250500,-4.707,0.202,0,spotify:track:3ZRTpepCpRXt5BLam0qOpO
142,Summer Air,Glades,40,2ivtxrb03nJndPdvOIilQt,0.752,0.133,111.975,0.0403,0.0493,0.000271,0.606,7,208288,-5.262,0.522,0,spotify:track:2ivtxrb03nJndPdvOIilQt
143,Like They Do On the TV,Kimbra,43,28FSs3VqsHiEGa8dIfnG2T,0.911,0.111,199.23,0.134,0.11,0.114,0.463,0,259573,-4.733,0.645,1,spotify:track:28FSs3VqsHiEGa8dIfnG2T
144,I Love It (feat. Charli XCX),Icona Pop,60,6HZ9VeI5IRFCNQLXhpF4bq,0.906,0.153,125.916,0.0284,0.00952,1.64e-05,0.711,8,157153,-2.671,0.824,1,spotify:track:6HZ9VeI5IRFCNQLXhpF4bq
145,First,Cold War Kids,37,0hS0m12cccQtMBe2x57tGQ,0.7,0.57,78.002,0.031,0.0202,2.63e-06,0.464,2,200360,-4.007,0.58,1,spotify:track:0hS0m12cccQtMBe2x57tGQ
146,Drugs Or Me,Jimmy Eat World,22,04Jx2c4ojHUqzgOdPZwPk7,0.513,0.314,133.984,0.0315,0.000737,0.00296,0.433,1,385760,-7.023,0.0363,1,spotify:track:04Jx2c4ojHUqzgOdPZwPk7
147,Strobe - Radio Edit,deadmau5,55,6c9EGVj5CaOeoKd9ecMW1U,0.706,0.163,128.032,0.031,8.45e-05,0.831,0.649,8,214042,-7.209,0.0736,0,spotify:track:6c9EGVj5CaOeoKd9ecMW1U
148,Swoon,Beach Weather,13,1tFlJge3baMMHv4nJQMKu7,0.431,0.0372,139.817,0.0509,0.701,0.0,0.576,1,316893,-4.551,0.352,0,spotify:track:1tFlJge3baMMHv4nJQMKu7
149,Smashed Pianos,Blossoms,25,0vCX154GVfYmWWMxFFK8gE,0.654,0.116,95.961,0.0295,0.707,0.000271,0.588,4,198446,-6.747,0.337,0,spotify:track:0vCX154GVfYmWWMxFFK8gE
150,At Most A Kiss,Blossoms,35,6bSh6R1ZI2t47cVw46kIsW,0.884,0.162,126.926,0.0579,0.00256,0.000108,0.545,9,178370,-5.477,0.511,0,spotify:track:6bSh6R1ZI2t47cVw46kIsW
151,Getaway,Blossoms,38,37MqSwCIO0hCAQlTGHRwge,0.831,0.134,131.04,0.0326,0.000295,1.97e-06,0.532,6,179955,-5.399,0.57,0,spotify:track:37MqSwCIO0hCAQlTGHRwge
152,Charlemagne,Blossoms,48,6qENzscNc7XO9IIsDq5DWg,0.931,0.287,101.975,0.0429,0.00342,0.000553,0.546,9,166792,-3.821,0.766,0,spotify:track:6qENzscNc7XO9IIsDq5DWg
153,Honey Sweet,Blossoms,44,5Oyd8nSik9vLCnCmOdGIu9,0.714,0.273,110.005,0.0368,0.032,0.0029,0.577,4,215647,-6.107,0.623,0,spotify:track:5Oyd8nSik9vLCnCmOdGIu9
154,Between the Houses,The Paper Kites,34,4rQf9bfT9NFqSuoeJWvB1a,0.179,0.123,150.705,0.0318,0.816,0.0462,0.402,7,285160,-14.862,0.225,1,spotify:track:4rQf9bfT9NFqSuoeJWvB1a
155,On the Train Ride Home,The Paper Kites,49,5Gg8XlEKwLlTbvYYdjseuT,0.195,0.112,103.001,0.0275,0.805,0.103,0.611,6,227200,-18.629,0.203,1,spotify:track:5Gg8XlEKwLlTbvYYdjseuT
156,The Sound of Reverie (Remix),The Maine,33,6GrCoNDjXBp5xun7HRGFuq,0.683,0.0583,104.987,0.037,0.0488,0.000225,0.551,1,222143,-7.717,0.335,1,spotify:track:6GrCoNDjXBp5xun7HRGFuq
157,Sunday Morning,The Velvet Underground,41,1ibXPHlgwayYg2p3Fjda5g,0.413,0.0787,105.769,0.0284,0.108,0.00227,0.495,10,175813,-13.116,0.547,0,spotify:track:1ibXPHlgwayYg2p3Fjda5g
158,Good To Be Alone,Matt Corby,44,3zM3t6fOJCvNxIkDtljYCO,0.168,0.14,119.839,0.0343,0.967,0.00524,0.352,7,301333,-12.456,0.0798,1,spotify:track:3zM3t6fOJCvNxIkDtljYCO
159,Higher Love,James Vincent McMorrow,58,7apw8m9lHQjvuUVfMAm4kZ,0.119,0.106,89.862,0.05,0.962,0.000348,0.323,5,215590,-17.892,0.176,1,spotify:track:7apw8m9lHQjvuUVfMAm4kZ
160,Digital Love,Daft Punk,60,2VEZx7NWsZ1D0eJ4uv5Fym,0.664,0.342,124.726,0.0333,0.0481,0.862,0.644,9,301373,-8.398,0.53,1,spotify:track:2VEZx7NWsZ1D0eJ4uv5Fym
161,Bleeding Blue,Woods,34,5xpU58ixzKP4X32n6d3ga9,0.84,0.326,117.881,0.0282,0.0258,0.606,0.552,5,313155,-5.82,0.514,1,spotify:track:5xpU58ixzKP4X32n6d3ga9
162,Cali in a Cup,Woods,28,4AlZ0FgehhgtLHddKx0Ou7,0.756,0.153,128.951,0.0368,0.0814,0.00453,0.33,0,201894,-3.559,0.582,1,spotify:track:4AlZ0FgehhgtLHddKx0Ou7
163,Moving to the Left,Woods,43,74NCGV3sWtLtub4p4b1BRe,0.936,0.148,150.067,0.0504,0.064,0.00099,0.568,0,322544,-6.365,0.791,1,spotify:track:74NCGV3sWtLtub4p4b1BRe
164,Sun City Creeps,Woods,48,0vj7w2ykn6IwOdNk4ggd2g,0.628,0.225,120.415,0.0359,0.158,0.033,0.67,9,358453,-6.141,0.523,0,spotify:track:0vj7w2ykn6IwOdNk4ggd2g
165,Under the Sun,DIIV,56,3yR8cAdli5Ohn3dUlS1PgV,0.851,0.131,154.962,0.033,0.00143,0.774,0.552,2,227000,-6.229,0.938,1,spotify:track:3yR8cAdli5Ohn3dUlS1PgV
166,Man on the Moon,Zella Day,49,6HfVKTa0AA4k49FqXtxd3S,0.867,0.106,74.988,0.0384,0.0271,3.07e-06,0.43,8,242417,-4.869,0.571,1,spotify:track:6HfVKTa0AA4k49FqXtxd3S
167,Hypnotic,Zella Day,36,0anBkYin9hH9nTpoEDuEEA,0.713,0.301,80.937,0.0385,0.0983,0.0,0.635,6,176787,-5.246,0.385,0,spotify:track:0anBkYin9hH9nTpoEDuEEA
168,You've Got The Love,Florence + The Machine,66,0fPf9CDFzVnHpcfld5XVtO,0.708,0.125,109.899,0.0329,0.00407,0.0,0.571,6,168667,-4.74,0.398,1,spotify:track:0fPf9CDFzVnHpcfld5XVtO
169,Miracle,CHVRCHES,57,7a0YvS8BmrfOtvG2HpPpE9,0.781,0.179,124.012,0.0315,0.0151,0.0,0.577,5,188252,-3.154,0.424,1,spotify:track:7a0YvS8BmrfOtvG2HpPpE9
170,Sky Full Of Song,Florence + The Machine,61,5mdooqkfMvf7LtIFKReUYg,0.32,0.154,98.036,0.0316,0.731,1.65e-05,0.533,8,226160,-8.819,0.291,1,spotify:track:5mdooqkfMvf7LtIFKReUYg
171,Serious (feat. Matt Corby),Kygo,56,18YIDJGWXocUPFbAzTaq8g,0.569,0.509,100.06,0.0927,0.642,0.00119,0.677,7,234093,-10.833,0.288,0,spotify:track:18YIDJGWXocUPFbAzTaq8g
172,Broadway,The Goo Goo Dolls,42,0RZuCBV900eNA2FXCQ3uUM,0.878,0.0852,132.791,0.0424,0.000555,0.0,0.527,11,238533,-5.704,0.757,1,spotify:track:0RZuCBV900eNA2FXCQ3uUM
173,Dizzy,The Goo Goo Dolls,36,4Gj2FtTNmem7NGEOYJs812,0.881,0.117,113.767,0.0354,9.29e-05,0.00411,0.588,0,161067,-6.158,0.64,1,spotify:track:4Gj2FtTNmem7NGEOYJs812
174,Faded,Alan Walker,82,7gHs73wELdeycvS48JfIos,0.651,0.111,90.011,0.0306,0.0291,3.2e-06,0.589,6,212627,-5.097,0.166,1,spotify:track:7gHs73wELdeycvS48JfIos
175,Movie,Tom Misch,61,6pxElwU80zhjbCC77Vn8EI,0.379,0.267,122.043,0.0732,0.391,0.0161,0.785,7,357357,-11.446,0.182,1,spotify:track:6pxElwU80zhjbCC77Vn8EI
176,South of the River,Tom Misch,60,5w3yxRRxy5pvZdUvBJF6ve,0.57,0.0813,113.003,0.0802,0.0957,0.414,0.845,0,269815,-8.441,0.466,1,spotify:track:5w3yxRRxy5pvZdUvBJF6ve
177,Never Say Die,CHVRCHES,35,7svmpuzodXg1fhLpLziMT9,0.671,0.12,111.044,0.0334,0.00713,0.000106,0.533,1,263645,-4.464,0.0449,0,spotify:track:7svmpuzodXg1fhLpLziMT9
178,All at Once,John the Ghost,27,4zKE3RlC6pCCDH7YJpCGPK,0.75,0.582,131.009,0.0355,0.056,0.344,0.582,7,266107,-8.507,0.243,1,spotify:track:4zKE3RlC6pCCDH7YJpCGPK
179,The Whole of Your Heart,John the Ghost,21,3ZBu8Cm48RcsqYAxfHDogR,0.239,0.0736,87.765,0.0356,0.61,3.66e-05,0.532,7,161080,-10.631,0.504,1,spotify:track:3ZBu8Cm48RcsqYAxfHDogR
180,Everyone Is a DJ,John the Ghost,29,0aJGZ7jPubQfnamQL3wkI5,0.618,0.11,174.081,0.0262,0.0128,0.00519,0.493,8,250000,-7.886,0.669,1,spotify:track:0aJGZ7jPubQfnamQL3wkI5
181,Nowandlater,John the Ghost,25,1ZAjMknNremJaQX5dORIM0,0.508,0.0459,125.037,0.0312,0.158,0.158,0.743,4,259320,-10.683,0.468,1,spotify:track:1ZAjMknNremJaQX5dORIM0
182,Red House,John the Ghost,23,0Uq9Hp6PhupS3yU8K2WLDA,0.45,0.0444,72.013,0.0266,0.216,0.0699,0.499,2,256042,-10.583,0.162,1,spotify:track:0Uq9Hp6PhupS3yU8K2WLDA
183,Sour Grapes,John the Ghost,34,7tHDo6DikGmtI66DtvxvfH,0.663,0.111,92.025,0.0268,0.664,0.00301,0.589,3,253043,-7.397,0.218,1,spotify:track:7tHDo6DikGmtI66DtvxvfH
184,Talk Too Much,COIN,60,4djIFfof5TpbSGRZUpsTXq,0.888,0.347,103.966,0.0807,0.00947,0.0,0.598,4,187133,-5.119,0.482,1,spotify:track:4djIFfof5TpbSGRZUpsTXq
185,Touch,Haux,34,33I3OopK3fNHt7PSyhQd89,0.408,0.127,80.042,0.419,0.879,0.00483,0.647,3,210973,-11.03,0.19,0,spotify:track:33I3OopK3fNHt7PSyhQd89
186,Cologne,Haux,32,5Jjth0ZcjkpQYanrmfH2H3,0.467,0.0837,108.053,0.111,0.9,0.0287,0.36,4,251827,-13.736,0.0626,1,spotify:track:5Jjth0ZcjkpQYanrmfH2H3
187,Ricochet,Haux,31,5UmoFSMOWeilPzzDCQHND2,0.144,0.129,101.696,0.0497,0.858,0.00237,0.541,7,200493,-17.923,0.123,1,spotify:track:5UmoFSMOWeilPzzDCQHND2
188,Gen Strange,Peace,30,3M3iFGaRnWBw4DkZNKyqa5,0.793,0.638,104.926,0.0619,0.000582,7.99e-06,0.518,0,195053,-4.493,0.868,1,spotify:track:3M3iFGaRnWBw4DkZNKyqa5
189,O You,Peace,35,5q0EBgQ9JtwgzhWZZRfkpe,0.805,0.614,118.983,0.0457,0.0005,0.000396,0.481,9,227960,-4.812,0.648,0,spotify:track:5q0EBgQ9JtwgzhWZZRfkpe
190,Imaginary,Peace,28,292b1y8CwfU6QHbhpaptFb,0.825,0.101,116.987,0.0971,0.0682,1.13e-05,0.565,1,253453,-4.518,0.682,0,spotify:track:292b1y8CwfU6QHbhpaptFb
191,Someday,Peace,28,0trWznHAjCjHQsVpzmx9Om,0.502,0.112,83.055,0.0278,0.00793,0.0,0.495,5,202760,-10.308,0.356,1,spotify:track:0trWznHAjCjHQsVpzmx9Om
192,Camera One,Josh Joplin,28,1DK0V7M1KrJDavj4crqcvM,0.495,0.103,120.961,0.0383,0.0727,0.00914,0.632,11,267889,-13.317,0.686,1,spotify:track:1DK0V7M1KrJDavj4crqcvM
193,Hey Ya!,The Blanks,45,2APaWLyP3drx0CIodMhKHd,0.262,0.172,155.948,0.0378,0.93,0.0,0.607,1,267405,-11.131,0.293,0,spotify:track:2APaWLyP3drx0CIodMhKHd
194,Paradise Awaits,ZHU,40,5zQvNlzRCV1ABHSNb63Rn9,0.539,0.103,123.976,0.174,0.118,0.0832,0.865,6,213444,-7.817,0.41,0,spotify:track:5zQvNlzRCV1ABHSNb63Rn9
195,Lose Myself,From Indian Lakes,28,2EJ3OAOBUygiASOpgUlD4J,0.536,0.146,99.966,0.0246,0.102,0.737,0.563,0,238325,-8.845,0.434,1,spotify:track:2EJ3OAOBUygiASOpgUlD4J
196,Baby Come On,+44,21,4qjaXcwkrgIavJCSJoJnEO,0.92,0.373,165.391,0.0615,0.047,0.0,0.525,2,166093,-4.714,0.602,1,spotify:track:4qjaXcwkrgIavJCSJoJnEO
197,Make You Smile,+44,22,5SXwcyArbvGKD4fAGHZ827,0.657,0.105,169.001,0.0378,0.00386,9.6e-06,0.503,2,224587,-7.667,0.152,1,spotify:track:5SXwcyArbvGKD4fAGHZ827
198,"No, It Isn't",+44,24,1iTE3Vw1ohY1IrenTIPNJP,0.642,0.21,83.174,0.0262,0.0208,0.0,0.187,9,211613,-4.796,0.427,1,spotify:track:1iTE3Vw1ohY1IrenTIPNJP
199,Ride Or Die (feat. Foster The People),The Knocks,69,3uJsg8xIH7OpWHxuJaMLJX,0.75,0.104,105.03,0.0335,0.0609,4.41e-06,0.648,0,242035,-3.248,0.556,1,spotify:track:3uJsg8xIH7OpWHxuJaMLJX
200,So Far (It's Alright),The 1975,42,0iFktIoaM3qNeguIibIEyB,0.584,0.148,95.98,0.0286,0.00947,6.1e-06,0.619,0,240110,-6.64,0.37,1,spotify:track:0iFktIoaM3qNeguIibIEyB
201,Lost in Nostalgia (Remix),The Maine,31,190ywYQfmKaT4p5fIXdT0x,0.665,0.0963,105.009,0.0326,0.291,0.241,0.687,10,226786,-11.502,0.3,0,spotify:track:190ywYQfmKaT4p5fIXdT0x
202,I Should Live in Salt,The National,54,6gf7WF9nXNON9HdNtrdEDq,0.618,0.106,134.036,0.0254,0.188,7.34e-06,0.519,5,248044,-7.103,0.139,1,spotify:track:6gf7WF9nXNON9HdNtrdEDq
203,I Know A Place - Acoustic,MUNA,46,7tMc9X5fX4fcEttj2dNLYI,0.347,0.175,132.845,0.0421,0.865,0.0,0.547,3,291539,-4.101,0.562,1,spotify:track:7tMc9X5fX4fcEttj2dNLYI
204,Cut the Kid,Madeon,42,6HCYraYP2Q91yZZ9wQqkBi,0.878,0.313,115.163,0.216,0.00101,0.115,0.516,11,197573,-2.245,0.379,0,spotify:track:6HCYraYP2Q91yZZ9wQqkBi
205,Hello,From Indian Lakes,27,6ZmqRJ5vYG31GBh1Lz36do,0.235,0.0981,120.074,0.0346,0.801,0.369,0.621,8,276807,-17.586,0.038,0,spotify:track:6ZmqRJ5vYG31GBh1Lz36do
206,Rid Of It,From Indian Lakes,24,0aqvx9Laq5eMRdmNe81qbf,0.378,0.106,170.031,0.0403,0.932,0.956,0.2,0,241383,-15.215,0.175,1,spotify:track:0aqvx9Laq5eMRdmNe81qbf
207,American Dreams,From Indian Lakes,27,55zck3jlMBQEAHnf6PRljL,0.823,0.0845,77.503,0.0404,0.182,0.609,0.488,2,215002,-7.329,0.735,1,spotify:track:55zck3jlMBQEAHnf6PRljL
208,Happy Machines,From Indian Lakes,30,7cvCzbxZyMPmh4ucxshNaA,0.791,0.108,99.992,0.0597,0.482,0.0469,0.306,3,216873,-9.436,0.255,0,spotify:track:7cvCzbxZyMPmh4ucxshNaA
209,Satellite,STRFKR,36,2ziq6WXedOuNt60qAjEZNm,0.614,0.192,116.036,0.0352,0.000965,0.658,0.804,7,236280,-5.141,0.768,1,spotify:track:2ziq6WXedOuNt60qAjEZNm
210,Humiliation,The National,47,6INX6gjqGXL5jDkt2IcdtU,0.702,0.254,167.755,0.0423,0.776,0.253,0.469,5,300733,-8.596,0.433,0,spotify:track:6INX6gjqGXL5jDkt2IcdtU
211,Graceless,The National,53,20byjuLA86KfF9qjzxiwWG,0.852,0.112,171.988,0.177,0.154,0.726,0.438,1,275400,-6.379,0.346,0,spotify:track:20byjuLA86KfF9qjzxiwWG
212,Don't Swallow the Cap,The National,57,0QEHU0ZccfSXYUpF2iVUab,0.663,0.0913,173.988,0.0415,0.407,0.0466,0.454,5,285533,-8.54,0.463,1,spotify:track:0QEHU0ZccfSXYUpF2iVUab
213,Demons,The National,49,6OQip5XRRwqZJVFEJu8UTM,0.776,0.0835,149.891,0.0417,0.103,0.871,0.536,4,211547,-6.328,0.403,0,spotify:track:6OQip5XRRwqZJVFEJu8UTM
214,Live In The Moment,Portugal. The Man,70,60eOMEt3WNVX1m1jmApmnX,0.583,0.115,128.017,0.0348,0.002,0.173,0.546,6,246787,-7.317,0.235,0,spotify:track:60eOMEt3WNVX1m1jmApmnX
215,Freak,Olivver the Kid,32,1myeLS5VH2GKfZFBdD9TfB,0.67,0.313,95.011,0.035,0.01,0.513,0.555,10,221860,-8.606,0.165,0,spotify:track:1myeLS5VH2GKfZFBdD9TfB
216,No Vacancy,Nightly,40,7vO0kj8IiweKoPDorOz1ii,0.687,0.0733,165.925,0.0363,0.0162,0.000124,0.545,7,241160,-8.325,0.108,1,spotify:track:7vO0kj8IiweKoPDorOz1ii
217,emotion,lovelytheband,47,0xLb9aKxyObbRgMnfW7bvB,0.774,0.0649,133.023,0.0417,0.00828,0.00648,0.673,9,219474,-6.708,0.662,0,spotify:track:0xLb9aKxyObbRgMnfW7bvB
218,Blank Tapes,From Indian Lakes,40,46bxbxG8YnnjZvjfGvZXbj,0.79,0.088,90.006,0.0351,0.0171,0.0123,0.47,10,299119,-8.857,0.465,1,spotify:track:46bxbxG8YnnjZvjfGvZXbj
219,Girls Just Want to Have Fun,STRFKR,41,4PVvih9vJedYSZq5Msc6Lh,0.691,0.329,119.994,0.04,0.0507,0.00104,0.766,6,187853,-6.018,0.704,1,spotify:track:4PVvih9vJedYSZq5Msc6Lh
220,Golden Light,STRFKR,48,4O2aCfXPP9FfPoIPixwVBz,0.67,0.321,96.991,0.0331,0.52,0.806,0.573,8,283057,-11.437,0.159,0,spotify:track:4O2aCfXPP9FfPoIPixwVBz
221,Tape Machine,STRFKR,37,0QQzVeyBb5YGWT8foAheSH,0.913,0.311,100.014,0.0316,0.00599,0.602,0.644,7,194107,-3.04,0.574,0,spotify:track:0QQzVeyBb5YGWT8foAheSH
222,Nuisance,Mutemath,7,5Q0GxmQvTAbLrg23KYFFat,0.357,0.0934,115.022,0.0319,0.826,0.00287,0.57,5,202427,-9.101,0.0489,1,spotify:track:5Q0GxmQvTAbLrg23KYFFat
223,War,Mutemath,13,4Sh07w8pG9zMnGGxdEQvCl,0.844,0.226,89.982,0.0568,0.0285,5.36e-05,0.535,4,290528,-4.979,0.629,0,spotify:track:4Sh07w8pG9zMnGGxdEQvCl
224,Placed On Hold,Mutemath,8,0DEvQNz9uStl4czon8fWgd,0.687,0.188,97.938,0.0488,0.0312,0.000261,0.247,0,323867,-7.76,0.209,1,spotify:track:0DEvQNz9uStl4czon8fWgd
225,Break The Fever,Mutemath,11,17lr20Dv15PEb2RZXYS3Fj,0.846,0.0963,110.005,0.132,0.0743,1.65e-05,0.686,0,333638,-4.115,0.908,1,spotify:track:17lr20Dv15PEb2RZXYS3Fj
226,Thief,Ookay,41,1FJdcvpJVfrGSIltpgltDd,0.807,0.109,149.894,0.0543,0.00501,0.00463,0.555,6,239711,-2.997,0.199,1,spotify:track:1FJdcvpJVfrGSIltpgltDd
227,The National Anthem,Radiohead,54,01UstUPbzPgq2MNp6h0tVo,0.754,0.224,91.52,0.0378,0.00237,0.858,0.486,2,351693,-8.552,0.387,1,spotify:track:01UstUPbzPgq2MNp6h0tVo
228,Live In The Moment - Tycho Sunset Remix,Portugal. The Man,31,3r6yHtB3oX6CiWKKCXxtlq,0.762,0.0743,128.094,0.0328,0.0198,0.000212,0.581,6,208125,-7.666,0.322,0,spotify:track:3r6yHtB3oX6CiWKKCXxtlq
229,Space Cadet,The Technicolors,43,6mc2JQbl1IJQhgUO0eSvVQ,0.655,0.165,85.987,0.0307,0.126,1.39e-05,0.571,11,288836,-7.576,0.633,1,spotify:track:6mc2JQbl1IJQhgUO0eSvVQ
230,I Hope You're Doing Well,Sleeptalk,31,198FHPM5ssSJcWEvjBWQkx,0.802,0.111,145.014,0.039,0.0435,0.52,0.571,0,186753,-5.599,0.463,1,spotify:track:198FHPM5ssSJcWEvjBWQkx
231,Iceberg,BØRNS,24,5MRwIr2lEjTd27Q7yt5jCO,0.588,0.0882,152.009,0.0607,0.333,0.0185,0.521,3,210186,-7.442,0.746,1,spotify:track:5MRwIr2lEjTd27Q7yt5jCO
232,Second Night Of Summer,BØRNS,28,1BHgFH5E5gEZBHKyyIuaFM,0.514,0.112,153.97,0.0444,0.199,0.00627,0.64,0,204263,-7.448,0.546,1,spotify:track:1BHgFH5E5gEZBHKyyIuaFM
233,Tension (Interlude),BØRNS,24,5gHYlC2jKvAugfstcr56Kg,0.51,0.106,101.982,0.0956,0.481,0.132,0.824,7,94121,-11.082,0.638,1,spotify:track:5gHYlC2jKvAugfstcr56Kg
234,Supernatural,BØRNS,23,5uvylyqnUM53aU4xNE5TaU,0.877,0.211,147.019,0.0429,0.0931,0.468,0.591,0,224704,-6.153,0.374,1,spotify:track:5uvylyqnUM53aU4xNE5TaU
235,Blue Madonna,BØRNS,28,2EEkIPA4sfQGXPmtVvVdHp,0.391,0.101,123.974,0.0366,0.588,0.00343,0.769,0,139604,-10.566,0.684,1,spotify:track:2EEkIPA4sfQGXPmtVvVdHp
236,You're Still the One,The Maine,46,0johARLFWeDwLeQgISuCwj,0.637,0.122,128.503,0.0363,0.498,0.0,0.459,1,243750,-6.287,0.147,1,spotify:track:0johARLFWeDwLeQgISuCwj
237,Make Me Wonder,Kllo,31,55d2T1Y0InaLkuhLA3yMzK,0.244,0.13,128.455,0.031,0.497,0.116,0.682,0,281667,-9.913,0.358,1,spotify:track:55d2T1Y0InaLkuhLA3yMzK
238,The City,Madeon,43,59iJua476fbi3PbddfPrez,0.81,0.846,124.995,0.044,0.00198,0.0,0.528,7,233693,-2.174,0.295,0,spotify:track:59iJua476fbi3PbddfPrez
239,Innocence (feat. Aquilo),Madeon,46,4B59CsEpwMFAOQXu7snoJF,0.663,0.214,87.949,0.0417,0.034,0.00015,0.352,0,224307,-6.91,0.151,0,spotify:track:4B59CsEpwMFAOQXu7snoJF
240,Shine,Alexi Murdoch,26,58dG4vqFKlXr7SMIDMML42,0.398,0.383,118.471,0.0315,0.816,0.0373,0.389,11,466360,-11.057,0.0384,1,spotify:track:58dG4vqFKlXr7SMIDMML42
241,Dip You in Honey,The Wombats,47,0WVOvueWnsUYLHzXHguU1J,0.89,0.103,135.085,0.034,0.000149,0.0,0.492,6,188418,-5.611,0.647,1,spotify:track:0WVOvueWnsUYLHzXHguU1J
